split,image_file,mask_file,image_path,mask_path,image_size_bytes,mask_size_bytes,width,height,channels,format
test,image_1095.png,mask_1095.png,data/dataset/test/images\image_1095.png,data/dataset/test/masks\mask_1095.png,27773,834,128,128,4,PNG
test,image_1098.png,mask_1098.png,data/dataset/test/images\image_1098.png,data/dataset/test/masks\mask_1098.png,28012,965,128,128,4,PNG
test,image_1100.png,mask_1100.png,data/dataset/test/images\image_1100.png,data/dataset/test/masks\mask_1100.png,31019,893,128,128,4,PNG
test,image_1138.png,mask_1138.png,data/dataset/test/images\image_1138.png,data/dataset/test/masks\mask_1138.png,27600,542,128,128,4,PNG
test,image_1146.png,mask_1146.png,data/dataset/test/images\image_1146.png,data/dataset/test/masks\mask_1146.png,29905,841,128,128,4,PNG
test,image_1148.png,mask_1148.png,data/dataset/test/images\image_1148.png,data/dataset/test/masks\mask_1148.png,27431,854,128,128,4,PNG
test,image_1150.png,mask_1150.png,data/dataset/test/images\image_1150.png,data/dataset/test/masks\mask_1150.png,27760,1248,128,128,4,PNG
test,image_1174.png,mask_1174.png,data/dataset/test/images\image_1174.png,data/dataset/test/masks\mask_1174.png,27083,735,128,128,4,PNG
test,image_1177.png,mask_1177.png,data/dataset/test/images\image_1177.png,data/dataset/test/masks\mask_1177.png,30068,840,128,128,4,PNG
test,image_1178.png,mask_1178.png,data/dataset/test/images\image_1178.png,data/dataset/test/masks\mask_1178.png,29130,581,128,128,4,PNG
test,image_1191.png,mask_1191.png,data/dataset/test/images\image_1191.png,data/dataset/test/masks\mask_1191.png,26185,589,128,128,4,PNG
test,image_12.png,mask_12.png,data/dataset/test/images\image_12.png,data/dataset/test/masks\mask_12.png,28598,956,128,128,4,PNG
test,image_1221.png,mask_1221.png,data/dataset/test/images\image_1221.png,data/dataset/test/masks\mask_1221.png,27504,709,128,128,4,PNG
test,image_1277.png,mask_1277.png,data/dataset/test/images\image_1277.png,data/dataset/test/masks\mask_1277.png,31356,1470,128,128,4,PNG
test,image_1295.png,mask_1295.png,data/dataset/test/images\image_1295.png,data/dataset/test/masks\mask_1295.png,28504,544,128,128,4,PNG
test,image_1317.png,mask_1317.png,data/dataset/test/images\image_1317.png,data/dataset/test/masks\mask_1317.png,28268,714,128,128,4,PNG
test,image_1318.png,mask_1318.png,data/dataset/test/images\image_1318.png,data/dataset/test/masks\mask_1318.png,29357,828,128,128,4,PNG
test,image_1319.png,mask_1319.png,data/dataset/test/images\image_1319.png,data/dataset/test/masks\mask_1319.png,31297,1295,128,128,4,PNG
test,image_1346.png,mask_1346.png,data/dataset/test/images\image_1346.png,data/dataset/test/masks\mask_1346.png,27361,579,128,128,4,PNG
test,image_1356.png,mask_1356.png,data/dataset/test/images\image_1356.png,data/dataset/test/masks\mask_1356.png,27449,498,128,128,4,PNG
test,image_1360.png,mask_1360.png,data/dataset/test/images\image_1360.png,data/dataset/test/masks\mask_1360.png,27229,615,128,128,4,PNG
test,image_1362.png,mask_1362.png,data/dataset/test/images\image_1362.png,data/dataset/test/masks\mask_1362.png,28291,797,128,128,4,PNG
test,image_1384.png,mask_1384.png,data/dataset/test/images\image_1384.png,data/dataset/test/masks\mask_1384.png,27781,555,128,128,4,PNG
test,image_14.png,mask_14.png,data/dataset/test/images\image_14.png,data/dataset/test/masks\mask_14.png,23263,784,128,128,4,PNG
test,image_1407.png,mask_1407.png,data/dataset/test/images\image_1407.png,data/dataset/test/masks\mask_1407.png,30044,727,128,128,4,PNG
test,image_1417.png,mask_1417.png,data/dataset/test/images\image_1417.png,data/dataset/test/masks\mask_1417.png,31410,624,128,128,4,PNG
test,image_1458.png,mask_1458.png,data/dataset/test/images\image_1458.png,data/dataset/test/masks\mask_1458.png,29773,1133,128,128,4,PNG
test,image_1476.png,mask_1476.png,data/dataset/test/images\image_1476.png,data/dataset/test/masks\mask_1476.png,24714,547,128,128,4,PNG
test,image_1514.png,mask_1514.png,data/dataset/test/images\image_1514.png,data/dataset/test/masks\mask_1514.png,28287,577,128,128,4,PNG
test,image_1551.png,mask_1551.png,data/dataset/test/images\image_1551.png,data/dataset/test/masks\mask_1551.png,29454,946,128,128,4,PNG
test,image_1552.png,mask_1552.png,data/dataset/test/images\image_1552.png,data/dataset/test/masks\mask_1552.png,27586,905,128,128,4,PNG
test,image_1556.png,mask_1556.png,data/dataset/test/images\image_1556.png,data/dataset/test/masks\mask_1556.png,29305,658,128,128,4,PNG
test,image_1563.png,mask_1563.png,data/dataset/test/images\image_1563.png,data/dataset/test/masks\mask_1563.png,26130,513,128,128,4,PNG
test,image_1603.png,mask_1603.png,data/dataset/test/images\image_1603.png,data/dataset/test/masks\mask_1603.png,30715,519,128,128,4,PNG
test,image_1654.png,mask_1654.png,data/dataset/test/images\image_1654.png,data/dataset/test/masks\mask_1654.png,27562,491,128,128,4,PNG
test,image_1677.png,mask_1677.png,data/dataset/test/images\image_1677.png,data/dataset/test/masks\mask_1677.png,30682,982,128,128,4,PNG
test,image_1691.png,mask_1691.png,data/dataset/test/images\image_1691.png,data/dataset/test/masks\mask_1691.png,26370,775,128,128,4,PNG
test,image_1694.png,mask_1694.png,data/dataset/test/images\image_1694.png,data/dataset/test/masks\mask_1694.png,28606,609,128,128,4,PNG
test,image_1696.png,mask_1696.png,data/dataset/test/images\image_1696.png,data/dataset/test/masks\mask_1696.png,29363,640,128,128,4,PNG
test,image_1736.png,mask_1736.png,data/dataset/test/images\image_1736.png,data/dataset/test/masks\mask_1736.png,24831,502,128,128,4,PNG
test,image_174.png,mask_174.png,data/dataset/test/images\image_174.png,data/dataset/test/masks\mask_174.png,27981,834,128,128,4,PNG
test,image_1771.png,mask_1771.png,data/dataset/test/images\image_1771.png,data/dataset/test/masks\mask_1771.png,26768,571,128,128,4,PNG
test,image_1788.png,mask_1788.png,data/dataset/test/images\image_1788.png,data/dataset/test/masks\mask_1788.png,26929,576,128,128,4,PNG
test,image_1789.png,mask_1789.png,data/dataset/test/images\image_1789.png,data/dataset/test/masks\mask_1789.png,29280,596,128,128,4,PNG
test,image_180.png,mask_180.png,data/dataset/test/images\image_180.png,data/dataset/test/masks\mask_180.png,28228,722,128,128,4,PNG
test,image_1812.png,mask_1812.png,data/dataset/test/images\image_1812.png,data/dataset/test/masks\mask_1812.png,33009,1266,128,128,4,PNG
test,image_1821.png,mask_1821.png,data/dataset/test/images\image_1821.png,data/dataset/test/masks\mask_1821.png,30478,657,128,128,4,PNG
test,image_1863.png,mask_1863.png,data/dataset/test/images\image_1863.png,data/dataset/test/masks\mask_1863.png,23171,685,128,128,4,PNG
test,image_1867.png,mask_1867.png,data/dataset/test/images\image_1867.png,data/dataset/test/masks\mask_1867.png,28284,682,128,128,4,PNG
test,image_1878.png,mask_1878.png,data/dataset/test/images\image_1878.png,data/dataset/test/masks\mask_1878.png,28691,906,128,128,4,PNG
test,image_188.png,mask_188.png,data/dataset/test/images\image_188.png,data/dataset/test/masks\mask_188.png,28031,652,128,128,4,PNG
test,image_1907.png,mask_1907.png,data/dataset/test/images\image_1907.png,data/dataset/test/masks\mask_1907.png,27159,665,128,128,4,PNG
test,image_1916.png,mask_1916.png,data/dataset/test/images\image_1916.png,data/dataset/test/masks\mask_1916.png,33846,1510,128,128,4,PNG
test,image_1955.png,mask_1955.png,data/dataset/test/images\image_1955.png,data/dataset/test/masks\mask_1955.png,31080,701,128,128,4,PNG
test,image_1961.png,mask_1961.png,data/dataset/test/images\image_1961.png,data/dataset/test/masks\mask_1961.png,31887,1324,128,128,4,PNG
test,image_1978.png,mask_1978.png,data/dataset/test/images\image_1978.png,data/dataset/test/masks\mask_1978.png,27132,671,128,128,4,PNG
test,image_2000.png,mask_2000.png,data/dataset/test/images\image_2000.png,data/dataset/test/masks\mask_2000.png,30060,946,128,128,4,PNG
test,image_2008.png,mask_2008.png,data/dataset/test/images\image_2008.png,data/dataset/test/masks\mask_2008.png,28387,1016,128,128,4,PNG
test,image_201.png,mask_201.png,data/dataset/test/images\image_201.png,data/dataset/test/masks\mask_201.png,29362,646,128,128,4,PNG
test,image_2034.png,mask_2034.png,data/dataset/test/images\image_2034.png,data/dataset/test/masks\mask_2034.png,28806,778,128,128,4,PNG
test,image_2040.png,mask_2040.png,data/dataset/test/images\image_2040.png,data/dataset/test/masks\mask_2040.png,24726,541,128,128,4,PNG
test,image_2046.png,mask_2046.png,data/dataset/test/images\image_2046.png,data/dataset/test/masks\mask_2046.png,28108,724,128,128,4,PNG
test,image_2087.png,mask_2087.png,data/dataset/test/images\image_2087.png,data/dataset/test/masks\mask_2087.png,29547,607,128,128,4,PNG
test,image_2088.png,mask_2088.png,data/dataset/test/images\image_2088.png,data/dataset/test/masks\mask_2088.png,31788,749,128,128,4,PNG
test,image_2092.png,mask_2092.png,data/dataset/test/images\image_2092.png,data/dataset/test/masks\mask_2092.png,27211,634,128,128,4,PNG
test,image_2094.png,mask_2094.png,data/dataset/test/images\image_2094.png,data/dataset/test/masks\mask_2094.png,30023,878,128,128,4,PNG
test,image_2095.png,mask_2095.png,data/dataset/test/images\image_2095.png,data/dataset/test/masks\mask_2095.png,30956,1037,128,128,4,PNG
test,image_2103.png,mask_2103.png,data/dataset/test/images\image_2103.png,data/dataset/test/masks\mask_2103.png,28383,636,128,128,4,PNG
test,image_212.png,mask_212.png,data/dataset/test/images\image_212.png,data/dataset/test/masks\mask_212.png,28635,631,128,128,4,PNG
test,image_215.png,mask_215.png,data/dataset/test/images\image_215.png,data/dataset/test/masks\mask_215.png,27794,538,128,128,4,PNG
test,image_2225.png,mask_2225.png,data/dataset/test/images\image_2225.png,data/dataset/test/masks\mask_2225.png,28398,565,128,128,4,PNG
test,image_2226.png,mask_2226.png,data/dataset/test/images\image_2226.png,data/dataset/test/masks\mask_2226.png,26382,528,128,128,4,PNG
test,image_2274.png,mask_2274.png,data/dataset/test/images\image_2274.png,data/dataset/test/masks\mask_2274.png,28665,535,128,128,4,PNG
test,image_2279.png,mask_2279.png,data/dataset/test/images\image_2279.png,data/dataset/test/masks\mask_2279.png,31349,647,128,128,4,PNG
test,image_2283.png,mask_2283.png,data/dataset/test/images\image_2283.png,data/dataset/test/masks\mask_2283.png,30341,2085,128,128,4,PNG
test,image_2285.png,mask_2285.png,data/dataset/test/images\image_2285.png,data/dataset/test/masks\mask_2285.png,28519,1545,128,128,4,PNG
test,image_2297.png,mask_2297.png,data/dataset/test/images\image_2297.png,data/dataset/test/masks\mask_2297.png,27528,813,128,128,4,PNG
test,image_2304.png,mask_2304.png,data/dataset/test/images\image_2304.png,data/dataset/test/masks\mask_2304.png,32466,508,128,128,4,PNG
test,image_2325.png,mask_2325.png,data/dataset/test/images\image_2325.png,data/dataset/test/masks\mask_2325.png,28915,541,128,128,4,PNG
test,image_2343.png,mask_2343.png,data/dataset/test/images\image_2343.png,data/dataset/test/masks\mask_2343.png,26882,1330,128,128,4,PNG
test,image_2355.png,mask_2355.png,data/dataset/test/images\image_2355.png,data/dataset/test/masks\mask_2355.png,24331,1081,128,128,4,PNG
test,image_2359.png,mask_2359.png,data/dataset/test/images\image_2359.png,data/dataset/test/masks\mask_2359.png,25562,903,128,128,4,PNG
test,image_2367.png,mask_2367.png,data/dataset/test/images\image_2367.png,data/dataset/test/masks\mask_2367.png,26526,1032,128,128,4,PNG
test,image_2369.png,mask_2369.png,data/dataset/test/images\image_2369.png,data/dataset/test/masks\mask_2369.png,25265,958,128,128,4,PNG
test,image_2371.png,mask_2371.png,data/dataset/test/images\image_2371.png,data/dataset/test/masks\mask_2371.png,28345,1525,128,128,4,PNG
test,image_2373.png,mask_2373.png,data/dataset/test/images\image_2373.png,data/dataset/test/masks\mask_2373.png,27017,1327,128,128,4,PNG
test,image_2383.png,mask_2383.png,data/dataset/test/images\image_2383.png,data/dataset/test/masks\mask_2383.png,27364,829,128,128,4,PNG
test,image_2396.png,mask_2396.png,data/dataset/test/images\image_2396.png,data/dataset/test/masks\mask_2396.png,20215,504,128,128,4,PNG
test,image_2473.png,mask_2473.png,data/dataset/test/images\image_2473.png,data/dataset/test/masks\mask_2473.png,28382,658,128,128,4,PNG
test,image_2519.png,mask_2519.png,data/dataset/test/images\image_2519.png,data/dataset/test/masks\mask_2519.png,27927,610,128,128,4,PNG
test,image_2528.png,mask_2528.png,data/dataset/test/images\image_2528.png,data/dataset/test/masks\mask_2528.png,31115,561,128,128,4,PNG
test,image_2689.png,mask_2689.png,data/dataset/test/images\image_2689.png,data/dataset/test/masks\mask_2689.png,26121,581,128,128,4,PNG
test,image_2695.png,mask_2695.png,data/dataset/test/images\image_2695.png,data/dataset/test/masks\mask_2695.png,24342,646,128,128,4,PNG
test,image_2721.png,mask_2721.png,data/dataset/test/images\image_2721.png,data/dataset/test/masks\mask_2721.png,21787,728,128,128,4,PNG
test,image_2739.png,mask_2739.png,data/dataset/test/images\image_2739.png,data/dataset/test/masks\mask_2739.png,22303,580,128,128,4,PNG
test,image_2742.png,mask_2742.png,data/dataset/test/images\image_2742.png,data/dataset/test/masks\mask_2742.png,24785,577,128,128,4,PNG
test,image_2750.png,mask_2750.png,data/dataset/test/images\image_2750.png,data/dataset/test/masks\mask_2750.png,27093,776,128,128,4,PNG
test,image_2751.png,mask_2751.png,data/dataset/test/images\image_2751.png,data/dataset/test/masks\mask_2751.png,25844,1163,128,128,4,PNG
test,image_2776.png,mask_2776.png,data/dataset/test/images\image_2776.png,data/dataset/test/masks\mask_2776.png,26098,754,128,128,4,PNG
test,image_2781.png,mask_2781.png,data/dataset/test/images\image_2781.png,data/dataset/test/masks\mask_2781.png,28297,981,128,128,4,PNG
test,image_2812.png,mask_2812.png,data/dataset/test/images\image_2812.png,data/dataset/test/masks\mask_2812.png,30556,721,128,128,4,PNG
test,image_2813.png,mask_2813.png,data/dataset/test/images\image_2813.png,data/dataset/test/masks\mask_2813.png,28504,1133,128,128,4,PNG
test,image_285.png,mask_285.png,data/dataset/test/images\image_285.png,data/dataset/test/masks\mask_285.png,22538,583,128,128,4,PNG
test,image_2922.png,mask_2922.png,data/dataset/test/images\image_2922.png,data/dataset/test/masks\mask_2922.png,27328,784,128,128,4,PNG
test,image_3111.png,mask_3111.png,data/dataset/test/images\image_3111.png,data/dataset/test/masks\mask_3111.png,26450,569,128,128,4,PNG
test,image_3130.png,mask_3130.png,data/dataset/test/images\image_3130.png,data/dataset/test/masks\mask_3130.png,31352,562,128,128,4,PNG
test,image_3136.png,mask_3136.png,data/dataset/test/images\image_3136.png,data/dataset/test/masks\mask_3136.png,21905,520,128,128,4,PNG
