acquisition_date,satellite,orbit_direction,relative_orbit,product_type,mode,polarization,footprint_intersects_aoi,source,source_url,product_id,notes
2019-02-05,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190205T001150_20190205T001218_000033_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190205T001150_20190205T001218_000033_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-01-29,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190129T122025_20190129T122052_000032_007980_8064.zip,SEN_IW_SLC__1SDV_20190129T122025_20190129T122052_000032_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-01-24,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190124T001150_20190124T001218_000032_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190124T001150_20190124T001218_000032_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-01-17,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190117T122025_20190117T122052_000031_007980_8064.zip,SEN_IW_SLC__1SDV_20190117T122025_20190117T122052_000031_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-01-12,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190112T001150_20190112T001218_000031_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190112T001150_20190112T001218_000031_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-01-05,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190105T122025_20190105T122052_000030_007980_8064.zip,SEN_IW_SLC__1SDV_20190105T122025_20190105T122052_000030_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-12-31,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20181231T001150_20181231T001218_000030_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20181231T001150_20181231T001218_000030_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-12-24,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20181224T122025_20181224T122052_000029_007980_8064.zip,SEN_IW_SLC__1SDV_20181224T122025_20181224T122052_000029_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-12-19,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20181219T001150_20181219T001218_000029_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20181219T001150_20181219T001218_000029_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-12-12,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20181212T122025_20181212T122052_000028_007980_8064.zip,SEN_IW_SLC__1SDV_20181212T122025_20181212T122052_000028_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-12-07,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20181207T001150_20181207T001218_000028_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20181207T001150_20181207T001218_000028_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-11-30,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20181130T122025_20181130T122052_000027_007980_8064.zip,SEN_IW_SLC__1SDV_20181130T122025_20181130T122052_000027_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-11-25,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20181125T001150_20181125T001218_000027_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20181125T001150_20181125T001218_000027_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-11-18,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20181118T122025_20181118T122052_000026_007980_8064.zip,SEN_IW_SLC__1SDV_20181118T122025_20181118T122052_000026_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-11-13,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20181113T001150_20181113T001218_000026_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20181113T001150_20181113T001218_000026_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-11-06,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20181106T122025_20181106T122052_000025_007980_8064.zip,SEN_IW_SLC__1SDV_20181106T122025_20181106T122052_000025_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-11-01,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20181101T001150_20181101T001218_000025_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20181101T001150_20181101T001218_000025_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-10-25,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20181025T122025_20181025T122052_000024_007980_8064.zip,SEN_IW_SLC__1SDV_20181025T122025_20181025T122052_000024_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-10-20,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20181020T001150_20181020T001218_000024_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20181020T001150_20181020T001218_000024_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-10-13,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20181013T122025_20181013T122052_000023_007980_8064.zip,SEN_IW_SLC__1SDV_20181013T122025_20181013T122052_000023_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-10-08,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20181008T001150_20181008T001218_000023_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20181008T001150_20181008T001218_000023_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-10-01,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20181001T122025_20181001T122052_000022_007980_8064.zip,SEN_IW_SLC__1SDV_20181001T122025_20181001T122052_000022_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-09-26,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180926T001150_20180926T001218_000022_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180926T001150_20180926T001218_000022_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-09-19,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180919T122025_20180919T122052_000021_007980_8064.zip,SEN_IW_SLC__1SDV_20180919T122025_20180919T122052_000021_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-09-14,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180914T001150_20180914T001218_000021_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180914T001150_20180914T001218_000021_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-09-07,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180907T122025_20180907T122052_000020_007980_8064.zip,SEN_IW_SLC__1SDV_20180907T122025_20180907T122052_000020_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-09-02,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180902T001150_20180902T001218_000020_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180902T001150_20180902T001218_000020_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-08-26,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180826T122025_20180826T122052_000019_007980_8064.zip,SEN_IW_SLC__1SDV_20180826T122025_20180826T122052_000019_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-08-21,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180821T001150_20180821T001218_000019_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180821T001150_20180821T001218_000019_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-08-14,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180814T122025_20180814T122052_000018_007980_8064.zip,SEN_IW_SLC__1SDV_20180814T122025_20180814T122052_000018_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-08-09,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180809T001150_20180809T001218_000018_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180809T001150_20180809T001218_000018_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-08-02,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180802T122025_20180802T122052_000017_007980_8064.zip,SEN_IW_SLC__1SDV_20180802T122025_20180802T122052_000017_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-07-28,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180728T001150_20180728T001218_000017_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180728T001150_20180728T001218_000017_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-07-21,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180721T122025_20180721T122052_000016_007980_8064.zip,SEN_IW_SLC__1SDV_20180721T122025_20180721T122052_000016_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-07-16,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180716T001150_20180716T001218_000016_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180716T001150_20180716T001218_000016_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-07-09,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180709T122025_20180709T122052_000015_007980_8064.zip,SEN_IW_SLC__1SDV_20180709T122025_20180709T122052_000015_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-07-04,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180704T001150_20180704T001218_000015_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180704T001150_20180704T001218_000015_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-06-27,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180627T122025_20180627T122052_000014_007980_8064.zip,SEN_IW_SLC__1SDV_20180627T122025_20180627T122052_000014_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-06-22,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180622T001150_20180622T001218_000014_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180622T001150_20180622T001218_000014_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-06-15,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180615T122025_20180615T122052_000013_007980_8064.zip,SEN_IW_SLC__1SDV_20180615T122025_20180615T122052_000013_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-06-10,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180610T001150_20180610T001218_000013_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180610T001150_20180610T001218_000013_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-06-03,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180603T122025_20180603T122052_000012_007980_8064.zip,SEN_IW_SLC__1SDV_20180603T122025_20180603T122052_000012_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-05-29,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180529T001150_20180529T001218_000012_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180529T001150_20180529T001218_000012_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-05-22,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180522T122025_20180522T122052_000011_007980_8064.zip,SEN_IW_SLC__1SDV_20180522T122025_20180522T122052_000011_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-05-17,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180517T001150_20180517T001218_000011_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180517T001150_20180517T001218_000011_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-05-10,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180510T122025_20180510T122052_000010_007980_8064.zip,SEN_IW_SLC__1SDV_20180510T122025_20180510T122052_000010_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-05-05,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180505T001150_20180505T001218_000010_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180505T001150_20180505T001218_000010_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-04-28,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180428T122025_20180428T122052_000009_007980_8064.zip,SEN_IW_SLC__1SDV_20180428T122025_20180428T122052_000009_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-04-23,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180423T001150_20180423T001218_000009_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180423T001150_20180423T001218_000009_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-04-16,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180416T122025_20180416T122052_000008_007980_8064.zip,SEN_IW_SLC__1SDV_20180416T122025_20180416T122052_000008_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-04-11,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180411T001150_20180411T001218_000008_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180411T001150_20180411T001218_000008_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-04-04,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180404T122025_20180404T122052_000007_007980_8064.zip,SEN_IW_SLC__1SDV_20180404T122025_20180404T122052_000007_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-03-30,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180330T001150_20180330T001218_000007_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180330T001150_20180330T001218_000007_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-03-23,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180323T122025_20180323T122052_000006_007980_8064.zip,SEN_IW_SLC__1SDV_20180323T122025_20180323T122052_000006_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-03-18,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180318T001150_20180318T001218_000006_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180318T001150_20180318T001218_000006_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-03-11,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180311T122025_20180311T122052_000005_007980_8064.zip,SEN_IW_SLC__1SDV_20180311T122025_20180311T122052_000005_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-03-06,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180306T001150_20180306T001218_000005_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180306T001150_20180306T001218_000005_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-02-27,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180227T122025_20180227T122052_000004_007980_8064.zip,SEN_IW_SLC__1SDV_20180227T122025_20180227T122052_000004_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-02-22,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180222T001150_20180222T001218_000004_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180222T001150_20180222T001218_000004_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-02-15,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180215T122025_20180215T122052_000003_007980_8064.zip,SEN_IW_SLC__1SDV_20180215T122025_20180215T122052_000003_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-02-10,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180210T001150_20180210T001218_000003_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180210T001150_20180210T001218_000003_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-02-03,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180203T122025_20180203T122052_000002_007980_8064.zip,SEN_IW_SLC__1SDV_20180203T122025_20180203T122052_000002_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2018-01-29,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180129T001150_20180129T001218_000002_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20180129T001150_20180129T001218_000002_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2018-01-22,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20180122T122025_20180122T122052_000001_007980_8064.zip,SEN_IW_SLC__1SDV_20180122T122025_20180122T122052_000001_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
